timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,QGL,start
63,0.0,14184150.0,116.5628,6094968.0,68.78399,3013227.0,0.0,0
64,0.0,14184150.0,116.5627,6094497.0,68.78387,3013227.0,0.0,0
65,0.0,14184150.0,116.5627,6094025.0,68.78375,3013228.0,0.0,0
66,0.0,14184150.0,116.5627,6093553.0,68.78364,3013228.0,0.0,0
67,0.0,14184150.0,116.5626,6093082.0,68.78352,3013229.0,0.0,0
68,0.0,14184150.0,116.5626,6092610.0,68.7834,3013229.0,0.0,0
69,0.0,14184150.0,116.5626,6092138.0,68.78329,3013229.0,0.0,0
70,0.0,14184150.0,116.5625,6091666.0,68.78316,3013230.0,0.0,0
71,0.0,14184150.0,116.5625,6091195.0,68.78305,3013230.0,0.0,0
72,0.0,14184150.0,116.5625,6090723.0,68.78293,3013230.0,0.0,0
73,0.0,14184150.0,116.5624,6090251.0,68.78281,3013231.0,0.0,0
74,0.0,14184150.0,116.5624,6089779.0,68.78269,3013231.0,0.0,0
75,0.0,14184150.0,116.5624,6089307.0,68.78258,3013231.0,0.0,0
76,0.0,14184150.0,116.5623,6088836.0,68.78118,3013232.0,0.0,0
77,0.0,14184150.0,116.5623,6088364.0,68.77979,3013232.0,0.0,0
78,0.0,14184150.0,116.5623,6087892.0,68.7784,3013232.0,0.0,0
79,0.0,14184150.0,116.5622,6087421.0,68.77701,3013233.0,0.0,0
80,0.0,14184150.0,116.5622,6086949.0,68.77561,3013233.0,0.0,0
81,0.0,14184150.0,116.5622,6086477.0,68.77422,3013234.0,0.0,0
82,0.0,14184150.0,116.5621,6086005.0,68.77283,3013234.0,0.0,0
83,0.0,14184150.0,116.5621,6085534.0,68.77144,3013234.0,0.0,0
84,0.0,14184150.0,116.5621,6085062.0,68.77004,3013235.0,0.0,0
85,0.0,14184150.0,116.562,6084590.0,68.76865,3013235.0,0.0,0
86,0.0,14184150.0,116.562,6084118.0,68.76726,3013235.0,0.0,0
87,0.0,14184150.0,116.562,6083646.0,68.76587,3013236.0,0.0,0
88,0.0,14184150.0,116.5619,6083175.0,68.76447,3013236.0,0.0,0
89,0.0,14184150.0,116.5619,6082703.0,68.76308,3013236.0,0.0,0
90,0.0,14184150.0,116.5619,6082231.0,68.76169,3013237.0,0.0,0
91,0.0,14184150.0,116.5618,6081759.0,68.7603,3013237.0,0.0,0
92,0.0,14184150.0,116.5618,6081288.0,68.7589,3013237.0,0.0,0
93,0.0,14184150.0,116.5618,6080816.0,68.75751,3013238.0,0.0,0
94,0.0,14184150.0,116.5617,6080344.0,68.75612,3013238.0,0.0,0
95,0.0,14184150.0,116.5617,6079873.0,68.75473,3013239.0,0.0,0
96,0.0,14184150.0,116.5617,6079401.0,68.75333,3013239.0,0.0,0
97,0.0,14184150.0,116.5616,6078929.0,68.75195,3013239.0,0.0,0
98,0.0,14184150.0,116.5616,6078457.0,68.75055,3013240.0,0.0,0
99,0.0,14184150.0,116.5616,6077985.0,68.74916,3013240.0,0.0,0
100,0.0,14184150.0,116.5615,6077514.0,68.74776,3013240.0,0.0,0
101,0.0,14184150.0,116.5615,6077042.0,68.74638,3013241.0,0.0,0
102,0.0,14184150.0,116.5615,6076570.0,68.74498,3013241.0,0.0,0
103,0.0,14184150.0,116.5614,6076098.0,68.74359,3013241.0,0.0,0
104,0.0,14184150.0,116.5614,6075626.0,68.7422,3013242.0,0.0,0
105,0.0,14184150.0,116.5614,6075155.0,68.7408,3013242.0,0.0,0
106,0.0,14184150.0,116.5613,6074683.0,68.73941,3013242.0,0.0,0
107,0.0,14184150.0,116.5613,6074211.0,68.73801,3013243.0,0.0,0
108,0.0,14184150.0,116.5612,6073740.0,68.73663,3013243.0,0.0,0
109,0.0,14184150.0,116.5612,6073268.0,68.73523,3013243.0,0.0,0
110,0.0,14184150.0,116.5612,6072796.0,68.73384,3013244.0,0.0,0
111,0.0,14184150.0,116.5611,6072324.0,68.73244,3013244.0,0.0,0
112,0.0,14184150.0,116.5611,6071852.0,68.73106,3013245.0,0.0,0
113,0.0,14184150.0,116.5611,6071381.0,68.72966,3013245.0,0.0,0
114,0.0,14184150.0,116.5611,6070909.0,68.72827,3013245.0,0.0,0
115,0.0,14184150.0,116.561,6070437.0,68.72688,3013246.0,0.0,0
116,0.0,14184150.0,116.561,6071209.0,68.72549,3013246.0,0.0,0
117,0.0,14184150.0,116.561,6071980.0,68.72409,3013246.0,0.0,0
118,0.0,14184150.0,116.5609,6072752.0,68.7227,3013247.0,0.0,0
119,0.0,14184150.0,116.5609,6073524.0,68.72131,3013247.0,0.0,0
120,0.0,14184150.0,116.5608,6074295.0,68.71992,3013247.0,0.0,0
121,0.0,14184150.0,116.5608,6075067.0,68.71852,3013248.0,0.0,0
122,0.0,14184150.0,116.5608,6075838.0,68.71713,3013248.0,0.0,0
123,0.0,14184150.0,116.5607,6076610.0,68.71574,3013248.0,0.0,0
124,0.0,14184150.0,116.5607,6077382.0,68.71435,3013249.0,0.0,0
125,0.0,14184150.0,116.5607,6078153.0,68.71295,3013249.0,0.0,0
126,0.0,14184150.0,116.5606,6078925.0,68.71156,3013250.0,0.0,0
127,0.0,14184150.0,116.5606,6079696.0,68.71017,3013250.0,0.0,0
128,0.0,14184150.0,116.5606,6080468.0,68.70878,3013250.0,0.0,0
129,0.0,14184150.0,116.5605,6081239.0,68.70738,3013251.0,0.0,0
130,0.0,14184150.0,116.5605,6082011.0,68.70599,3013251.0,0.0,0
131,0.0,14184150.0,116.5605,6082783.0,68.7046,3013251.0,0.0,0
132,0.0,14184150.0,116.5604,6083554.0,68.70321,3013252.0,0.0,0
133,0.0,14184150.0,116.5604,6084326.0,68.70181,3013252.0,0.0,0
134,0.0,14184150.0,116.5604,6085098.0,68.70042,3013252.0,0.0,0
135,0.0,14184150.0,116.5603,6085869.0,68.69903,3013253.0,0.0,0
136,0.0,14184150.0,116.5603,6086641.0,68.70102,3013253.0,0.0,0
137,0.0,14184150.0,116.5603,6087412.0,68.70301,3013253.0,0.0,0
138,0.0,14184150.0,116.5602,6088184.0,68.705,3013254.0,0.0,0
139,0.0,14184150.0,116.5602,6088955.0,68.707,3013254.0,0.0,0
140,0.0,14184150.0,116.5602,6089727.0,68.70899,3013255.0,0.0,0
141,0.0,14184150.0,116.5601,6090498.0,68.71098,3013255.0,0.0,0
142,0.0,14184150.0,116.5601,6091270.0,68.71297,3013255.0,0.0,0
143,0.0,14184150.0,116.5601,6092042.0,68.71497,3013256.0,0.0,0
144,0.0,14184150.0,116.56,6092813.0,68.71696,3013256.0,0.0,0
145,0.0,14184150.0,116.56,6093585.0,68.71895,3013256.0,0.0,0
146,0.0,14184150.0,116.56,6094357.0,68.72094,3013257.0,0.0,0
147,0.0,14184150.0,116.5599,6095128.0,68.72294,3013257.0,0.0,0
148,0.0,14184150.0,116.5599,6095900.0,68.72493,3013257.0,0.0,0
149,0.0,14184150.0,116.5599,6096671.0,68.72692,3013258.0,0.0,0
150,0.0,14184150.0,116.5598,6097443.0,68.72891,3013258.0,0.0,0
151,0.0,14184150.0,116.5598,6098214.0,68.7309,3013258.0,0.0,0
152,0.0,14184150.0,116.5598,6098986.0,68.73289,3013259.0,0.0,0
153,0.0,14184150.0,116.5597,6099757.0,68.73489,3013259.0,0.0,0
154,0.0,14184150.0,116.5597,6100529.0,68.73688,3013260.0,0.0,0
155,0.0,14184150.0,116.5597,6101301.0,68.73888,3013260.0,0.0,0
156,0.0,14184150.0,116.5596,6102072.0,68.74087,3013260.0,0.0,0
157,0.0,14184150.0,116.5596,6102844.0,68.74286,3013261.0,0.0,0
158,0.0,14184150.0,116.5596,6103616.0,68.74485,3013261.0,0.0,0
159,0.0,14184150.0,116.5595,6104387.0,68.74684,3013261.0,0.0,0
160,0.0,14184150.0,116.5595,6105159.0,68.74883,3013262.0,0.0,0
161,0.0,14184150.0,116.5595,6105930.0,68.75082,3013262.0,0.0,0
162,0.0,14184150.0,116.5594,6106702.0,68.75282,3013262.0,0.0,0
163,0.0,14184150.0,116.5594,6107473.0,68.75481,3013263.0,0.0,0
164,0.0,14184150.0,116.5594,6108245.0,68.75681,3013263.0,0.0,0
165,0.0,14184150.0,116.5593,6109016.0,68.7588,3013264.0,0.0,0
166,0.0,14184150.0,116.56,6109788.0,68.76079,3013264.0,0.0,0
167,0.0,14184150.0,116.5606,6110560.0,68.76278,3013264.0,0.0,0
168,0.0,14184150.0,116.5613,6111331.0,68.76477,3013264.0,0.0,0
169,0.0,14184150.0,116.5619,6112103.0,68.76676,3013265.0,0.0,0
170,0.0,14184150.0,116.5626,6112875.0,68.76876,3013265.0,0.0,0
171,0.0,14184150.0,116.5632,6113646.0,68.77075,3013266.0,0.0,0
172,0.0,14184150.0,116.5639,6114418.0,68.77274,3013266.0,0.0,0
173,0.0,14184150.0,116.5645,6115189.0,68.77473,3013266.0,0.0,0
174,0.0,14184150.0,116.5652,6115961.0,68.77673,3013267.0,0.0,0
175,0.0,14184150.0,116.5658,6116732.0,68.77872,3013267.0,0.0,0
176,0.0,14184150.0,116.5665,6115672.0,68.78071,3013267.0,0.0,0
177,0.0,14184150.0,116.5671,6114611.0,68.78271,3013268.0,0.0,0
178,0.0,14184150.0,116.5678,6113550.0,68.7847,3013268.0,0.0,0
179,0.0,14184150.0,116.5685,6112489.0,68.78669,3013268.0,0.0,0
180,0.0,14184150.0,116.5691,6111428.0,68.78868,3013269.0,0.0,0
181,0.0,14184150.0,116.5697,6110367.0,68.79067,3013269.0,0.0,0
182,0.0,14184150.0,116.5704,6109306.0,68.79266,3013269.0,0.0,0
183,0.0,14184150.0,116.5711,6108245.0,68.79465,3013270.0,0.0,0
184,0.0,14184150.0,116.5717,6107184.0,68.79665,3013270.0,0.0,0
185,0.0,14184150.0,116.5724,6106123.0,68.79865,3013271.0,0.0,0
186,0.0,14184150.0,116.573,6105062.0,68.80064,3013271.0,0.0,0
187,0.0,14184150.0,116.5737,6104001.0,68.80263,3013271.0,0.0,0
188,0.0,14184150.0,116.5743,6102940.0,68.80462,3013272.0,0.0,0
189,0.0,14184150.0,116.575,6101880.0,68.80661,3013272.0,0.0,0
190,0.0,14184150.0,116.5756,6100819.0,68.8086,3013272.0,0.0,0
191,0.0,14184150.0,116.5763,6099757.0,68.81059,3013273.0,0.0,0
192,0.0,14184150.0,116.5769,6098697.0,68.81258,3013273.0,0.0,0
193,0.0,14184150.0,116.5776,6097636.0,68.81458,3013273.0,0.0,0
194,0.0,14184150.0,116.5782,6096575.0,68.81657,3013274.0,0.0,0
195,0.0,14184150.0,116.5789,6095514.0,68.81857,3013274.0,0.0,0
196,0.0,14184150.0,116.5795,6094453.0,68.82056,3013274.0,0.0,0
197,0.0,14184150.0,116.5802,6093392.0,68.81664,3013275.0,0.0,0
198,0.0,14184150.0,116.5808,6092331.0,68.81271,3013275.0,0.0,0
199,0.0,14184150.0,116.5815,6091270.0,68.80878,3013276.0,0.0,0
200,0.0,14184150.0,116.5821,6090209.0,68.80486,3013276.0,0.0,0
201,0.0,14184150.0,116.5828,6089148.0,68.80093,3013276.0,0.0,0
202,0.0,14184150.0,116.5834,6088087.0,68.79701,3013277.0,0.0,0
203,0.0,14184150.0,116.5841,6087026.0,68.79309,3013277.0,0.0,0
204,0.0,14184150.0,116.5847,6085965.0,68.78916,3013277.0,0.0,0
205,0.0,14184150.0,116.5854,6084904.0,68.78524,3013278.0,0.0,0
206,0.0,14184150.0,116.586,6083844.0,68.78131,3013278.0,0.0,0
207,0.0,14184150.0,116.5867,6082783.0,68.77739,3013278.0,0.0,0
208,0.0,14184150.0,116.5873,6081721.0,68.77347,3013279.0,0.0,0
209,0.0,14184150.0,116.588,6080661.0,68.76954,3013279.0,0.0,0
210,0.0,14184150.0,116.5886,6079600.0,68.76562,3013279.0,0.0,0
211,0.0,14184150.0,116.5893,6078539.0,68.7617,3013280.0,0.0,0
212,0.0,14184150.0,116.5899,6077478.0,68.75777,3013280.0,0.0,0
213,0.0,14184150.0,116.5906,6076417.0,68.75385,3013280.0,0.0,0
214,0.0,14184150.0,116.5912,6075356.0,68.74992,3013281.0,0.0,0
215,0.0,14184150.0,116.5919,6074295.0,68.74599,3013281.0,0.0,0
216,0.0,14184150.0,116.5925,6073234.0,68.74207,3013282.0,0.0,0
217,0.0,14184150.0,116.5932,6072173.0,68.73815,3013282.0,0.0,0
218,0.0,14184150.0,116.5938,6071112.0,68.73422,3013282.0,0.0,0
219,0.0,14184150.0,116.5945,6070052.0,68.7303,3013283.0,0.0,0
220,0.0,14184150.0,116.5951,6068990.0,68.72638,3013283.0,0.0,0
221,0.0,14184150.0,116.5958,6067929.0,68.72245,3013283.0,0.0,0
222,0.0,14184150.0,116.5964,6066869.0,68.71853,3013284.0,0.0,0
223,0.0,14184150.0,116.5971,6065808.0,68.71461,3013284.0,0.0,0
224,0.0,14184150.0,116.5977,6064747.0,68.71068,3013284.0,0.0,0
225,0.0,14184150.0,116.5984,6063686.0,68.70676,3013285.0,0.0,0
226,0.0,14184150.0,116.599,6062625.0,68.70284,3013285.0,0.0,0
227,0.0,14184150.0,116.5997,6061564.0,68.69891,3013285.0,0.0,0
228,0.0,14184150.0,116.6003,6060503.0,68.69498,3013286.0,0.0,0
229,0.0,14184150.0,116.601,6059442.0,68.69106,3013286.0,0.0,0
230,0.0,14184150.0,116.6016,6058381.0,68.68713,3013287.0,0.0,0
231,0.0,14184150.0,116.6023,6057320.0,68.68321,3013287.0,0.0,0
232,0.0,14184150.0,116.603,6056259.0,68.67928,3013287.0,0.0,0
233,0.0,14184150.0,116.6036,6055198.0,68.67536,3013288.0,0.0,0
234,0.0,14184150.0,116.6042,6054137.0,68.67144,3013288.0,0.0,0
235,0.0,14184150.0,116.6049,6053077.0,68.66751,3013288.0,0.0,0
236,0.0,14184150.0,116.6056,6053954.0,68.66359,3013289.0,0.0,0
237,0.0,14184150.0,116.6062,6054832.0,68.65967,3013289.0,0.0,0
238,0.0,14184150.0,116.6069,6055709.0,68.65574,3013289.0,0.0,0
239,0.0,14184150.0,116.6075,6056586.0,68.65182,3013290.0,0.0,0
240,0.0,14184150.0,116.6082,6057464.0,68.6479,3013290.0,0.0,0
241,0.0,14184150.0,116.6088,6058342.0,68.64397,3013290.0,0.0,0
242,0.0,14184150.0,116.6095,6059219.0,68.64005,3013291.0,0.0,0
243,0.0,14184150.0,116.6101,6060097.0,68.63612,3013291.0,0.0,0
244,0.0,14184150.0,116.6108,6060974.0,68.63219,3013292.0,0.0,0
245,0.0,14184150.0,116.6114,6061852.0,68.62827,3013292.0,0.0,0
246,0.0,14184150.0,116.6121,6062729.0,68.62434,3013292.0,0.0,0
247,0.0,14184150.0,116.6127,6063607.0,68.62042,3013293.0,0.0,0
248,0.0,14184150.0,116.6134,6064484.0,68.6165,3013293.0,0.0,0
249,0.0,14184150.0,116.614,6065362.0,68.61257,3013293.0,0.0,0
250,0.0,14184150.0,116.6147,6066239.0,68.60865,3013294.0,0.0,0
251,0.0,14184150.0,116.6153,6067117.0,68.60473,3013294.0,0.0,0
252,0.0,14184150.0,116.616,6067994.0,68.6008,3013294.0,0.0,0
253,0.0,14184150.0,116.6166,6068872.0,68.59688,3013295.0,0.0,0
254,0.0,14184150.0,116.6173,6069749.0,68.59296,3013295.0,0.0,0
255,0.0,14184150.0,116.6179,6070627.0,68.58903,3013295.0,0.0,0
256,0.0,14184150.0,116.6186,6071505.0,68.58511,3013296.0,0.0,0
257,0.0,14184150.0,116.6192,6072382.0,68.58689,3013296.0,0.0,0
258,0.0,14184150.0,116.6199,6073259.0,68.58868,3013297.0,0.0,0
259,0.0,14184150.0,116.6205,6074137.0,68.59047,3013297.0,0.0,0
260,0.0,14184150.0,116.6212,6075014.0,68.59225,3013297.0,0.0,0
261,0.0,14184150.0,116.6218,6075892.0,68.59404,3013298.0,0.0,0
262,0.0,14184150.0,116.6225,6076770.0,68.59583,3013298.0,0.0,0
263,0.0,14184150.0,116.6231,6077647.0,68.59762,3013298.0,0.0,0
264,0.0,14184150.0,116.6238,6078524.0,68.5994,3013299.0,0.0,0
265,0.0,14184150.0,116.6244,6079402.0,68.60119,3013299.0,0.0,0
266,0.0,14184150.0,116.6251,6080280.0,68.60297,3013299.0,0.0,0
267,0.0,14184150.0,116.6257,6081157.0,68.60477,3013300.0,0.0,0
268,0.0,14184150.0,116.6264,6082035.0,68.60655,3013300.0,0.0,0
269,0.0,14184150.0,116.627,6082912.0,68.60834,3013300.0,0.0,0
270,0.0,14184150.0,116.6277,6083790.0,68.61012,3013301.0,0.0,0
271,0.0,14184150.0,116.6283,6084667.0,68.61192,3013301.0,0.0,0
272,0.0,14184150.0,116.629,6085545.0,68.6137,3013301.0,0.0,0
273,0.0,14184150.0,116.6296,6086422.0,68.61549,3013302.0,0.0,0
274,0.0,14184150.0,116.6303,6087300.0,68.61727,3013302.0,0.0,0
275,0.0,14184150.0,116.6309,6088177.0,68.61906,3013303.0,0.0,0
276,0.0,14184150.0,116.6316,6089055.0,68.62085,3013303.0,0.0,0
277,0.0,14184150.0,116.6322,6089932.0,68.62263,3013303.0,0.0,0
278,0.0,14184150.0,116.6329,6090810.0,68.62442,3013304.0,0.0,0
279,0.0,14184150.0,116.6335,6091687.0,68.62621,3013304.0,0.0,0
280,0.0,14184150.0,116.6342,6092565.0,68.628,3013304.0,0.0,0
281,0.0,14184150.0,116.6348,6093443.0,68.62978,3013305.0,0.0,0
282,0.0,14184150.0,116.6355,6094320.0,68.63157,3013305.0,0.0,0
283,0.0,14184150.0,116.6361,6095197.0,68.63335,3013305.0,0.0,0
284,0.0,14184150.0,116.6368,6096075.0,68.63515,3013306.0,0.0,0
285,0.0,14184150.0,116.6375,6096952.0,68.63693,3013306.0,0.0,0
286,0.0,14184150.0,116.6362,6097830.0,68.63872,3013306.0,0.0,0
287,0.0,14184150.0,116.6349,6098708.0,68.6405,3013307.0,0.0,0
288,0.0,14184150.0,116.6336,6099585.0,68.6423,3013307.0,0.0,0
289,0.0,14184150.0,116.6323,6100462.0,68.64408,3013308.0,0.0,0
290,0.0,14184150.0,116.6311,6101340.0,68.64587,3013308.0,0.0,0
291,0.0,14184150.0,116.6298,6102217.0,68.64765,3013308.0,0.0,0
292,0.0,14184150.0,116.6285,6103095.0,68.64944,3013309.0,0.0,0
293,0.0,14184150.0,116.6272,6103973.0,68.65123,3013309.0,0.0,0
294,0.0,14184150.0,116.6259,6104850.0,68.65302,3013309.0,0.0,0
295,0.0,14184150.0,116.6246,6105728.0,68.6548,3013310.0,0.0,0
296,0.0,14184150.0,116.6234,6106605.0,68.65659,3013310.0,0.0,0
297,0.0,14184150.0,116.6221,6106304.0,68.65838,3013310.0,0.0,0
298,0.0,14184150.0,116.6208,6106002.0,68.66016,3013311.0,0.0,0
299,0.0,14184150.0,116.6195,6105701.0,68.66195,3013311.0,0.0,0
300,0.0,14184150.0,116.6182,6105400.0,68.66373,3013311.0,0.0,0
301,0.0,14184150.0,116.617,6105098.0,68.66553,3013312.0,0.0,0
302,0.0,14184150.0,116.6157,6104797.0,68.66731,3013312.0,0.0,0
303,0.0,14184150.0,116.6144,6104495.0,68.6691,3013313.0,0.0,0
304,0.0,14184150.0,116.6131,6104194.0,68.67088,3013313.0,0.0,0
305,0.0,14184150.0,116.6118,6103893.0,68.67268,3013313.0,0.0,0
306,0.0,14184150.0,116.6106,6103591.0,68.67446,3013313.0,0.0,0
307,0.0,14184150.0,116.6093,6103290.0,68.67625,3013314.0,0.0,0
308,0.0,14184150.0,116.608,6102988.0,68.67803,3013314.0,0.0,0
309,0.0,14184150.0,116.6067,6102687.0,68.67982,3013315.0,0.0,0
310,0.0,14184150.0,116.6054,6102386.0,68.68161,3013315.0,0.0,0
311,0.0,14184150.0,116.6042,6102084.0,68.6834,3013315.0,0.0,0
312,0.0,14184150.0,116.6029,6101783.0,68.68518,3013316.0,0.0,0
313,0.0,14184150.0,116.6016,6101481.0,68.68697,3013316.0,0.0,0
314,0.0,14184150.0,116.6003,6101180.0,68.68876,3013316.0,0.0,0
315,0.0,14184150.0,116.599,6100879.0,68.69054,3013317.0,0.0,0
316,0.0,14184150.0,116.5978,6100577.0,68.69233,3013317.0,0.0,0
317,0.0,14184150.0,116.5965,6100276.0,68.69411,3013317.0,0.0,0
318,0.0,14184150.0,116.5952,6099974.0,68.69591,3013318.0,0.0,0
319,0.0,14184150.0,116.5939,6099673.0,68.69769,3013318.0,0.0,0
320,0.0,14184150.0,116.5926,6099372.0,68.69948,3013319.0,0.0,0
321,0.0,14184150.0,116.5913,6099070.0,68.70126,3013319.0,0.0,0
322,0.0,14184150.0,116.5901,6098769.0,68.70306,3013319.0,0.0,0
323,0.0,14184150.0,116.5888,6098467.0,68.70484,3013320.0,0.0,0
324,0.0,14184150.0,116.5875,6098166.0,68.70663,3013320.0,0.0,0
325,0.0,14184150.0,116.5862,6097865.0,68.70841,3013320.0,0.0,0
326,0.0,14184150.0,116.5849,6097563.0,68.7102,3013321.0,0.0,0
327,0.0,14184150.0,116.5837,6097262.0,68.71199,3013321.0,0.0,0
328,0.0,14184150.0,116.5824,6096960.0,68.71378,3013321.0,0.0,0
329,0.0,14184150.0,116.5811,6096659.0,68.71556,3013322.0,0.0,0
330,0.0,14184150.0,116.5798,6096358.0,68.71735,3013322.0,0.0,0
331,0.0,14184150.0,116.5785,6096056.0,68.71914,3013322.0,0.0,0
332,0.0,14184150.0,116.5773,6095755.0,68.72092,3013323.0,0.0,0
333,0.0,14184150.0,116.576,6095453.0,68.72271,3013323.0,0.0,0
334,0.0,14184150.0,116.5747,6095152.0,68.72449,3013324.0,0.0,0
335,0.0,14184150.0,116.5734,6094851.0,68.72629,3013324.0,0.0,0
336,0.0,14184150.0,116.5721,6094549.0,68.72807,3013324.0,0.0,0
337,0.0,14184150.0,116.5709,6094248.0,68.72986,3013325.0,0.0,0
338,0.0,14184150.0,116.5696,6093946.0,68.73164,3013325.0,0.0,0
339,0.0,14184150.0,116.5683,6093645.0,68.73344,3013325.0,0.0,0
340,0.0,14184150.0,116.567,6093344.0,68.73522,3013326.0,0.0,0
341,0.0,14184150.0,116.5657,6093042.0,68.73701,3013326.0,0.0,0
342,0.0,14184150.0,116.5645,6092741.0,68.73879,3013326.0,0.0,0
343,0.0,14184150.0,116.5632,6092439.0,68.74058,3013327.0,0.0,0
344,0.0,14184150.0,116.5619,6092138.0,68.74237,3013327.0,0.0,0
345,0.0,14184150.0,116.5606,6091837.0,68.74416,3013327.0,0.0,0
346,0.0,14184150.0,116.5593,6091535.0,68.74594,3013328.0,0.0,0
